date,time,tide_height,tide_ht,date_time
2019-04-05,03:30,3.026,H,2019-04-05 03:30
2019-04-05,09:42,-0.261,L,2019-04-05 09:42
2019-04-05,15:54,3.055,H,2019-04-05 15:54
2019-04-05,21:54,0.026,L,2019-04-05 21:54
2019-04-06,04:06,3.426,H,2019-04-06 04:06
2019-04-06,10:24,-0.063,L,2019-04-06 10:24
2019-04-06,16:24,3.31,H,2019-04-06 16:24
2019-04-06,22:24,0.096,L,2019-04-06 22:24
2019-04-07,04:36,3.491,H,2019-04-07 04:36
2019-04-07,10:54,-0.11,L,2019-04-07 10:54
2019-04-07,17:00,3.324,H,2019-04-07 17:00
2019-04-18,02:06,3.864,H,2019-04-18 02:06
2019-04-18,08:18,-0.224,L,2019-04-18 08:18
2019-04-18,14:30,3.838,H,2019-04-18 14:30
2019-04-18,20:48,-0.304,L,2019-04-18 20:48
2019-04-19,03:00,4.099,H,2019-04-19 03:00
2019-04-19,09:18,-0.28,L,2019-04-19 09:18
2019-04-19,15:24,3.873,H,2019-04-19 15:24
2019-04-19,21:30,-0.201,L,2019-04-19 21:30
2019-04-20,03:48,4.01,H,2019-04-20 03:48
2019-04-20,10:06,-0.36,L,2019-04-20 10:06
2019-04-20,16:12,3.841,H,2019-04-20 16:12
2019-04-20,22:24,-0.172,L,2019-04-20 22:24
2019-04-21,04:30,3.986,H,2019-04-21 04:30
2019-04-21,10:54,-0.392,L,2019-04-21 10:54
2019-04-21,16:54,3.695,H,2019-04-21 16:54
2019-04-21,23:12,-0.028,L,2019-04-21 23:12
2019-04-22,05:24,3.801,H,2019-04-22 05:24
2019-04-22,11:42,-0.364,L,2019-04-22 11:42
2019-04-22,18:00,3.532,H,2019-04-22 18:00
2019-04-23,00:00,0.07,L,2019-04-23 00:00
2019-04-23,06:00,3.793,H,2019-04-23 06:00
2019-04-23,12:24,-0.098,L,2019-04-23 12:24
2019-04-23,18:42,3.459,H,2019-04-23 18:42
2019-04-24,00:42,0.357,L,2019-04-24 00:42
2019-04-24,06:54,3.682,H,2019-04-24 06:54
2019-04-24,13:18,0.071,L,2019-04-24 13:18
2019-04-24,19:36,3.314,H,2019-04-24 19:36
2019-04-25,01:36,0.519,L,2019-04-25 01:36
2019-04-25,07:48,3.512,H,2019-04-25 07:48
2019-04-25,14:12,0.203,L,2019-04-25 14:12
2019-04-25,20:24,3.125,H,2019-04-25 20:24
2019-04-26,02:30,0.63,L,2019-04-26 02:30
2019-04-26,08:48,3.377,H,2019-04-26 08:48
2019-04-26,15:24,0.407,L,2019-04-26 15:24
2019-04-26,21:18,3.044,H,2019-04-26 21:18
2019-04-27,03:42,0.823,L,2019-04-27 03:42
2019-04-27,09:54,3.403,H,2019-04-27 09:54
2019-04-27,16:24,0.779,L,2019-04-27 16:24
2019-04-27,22:30,3.213,H,2019-04-27 22:30
2019-04-28,04:36,0.867,L,2019-04-28 04:36
2019-04-28,10:36,3.114,H,2019-04-28 10:36
2019-04-28,17:18,0.462,L,2019-04-28 17:18
2019-04-28,23:18,2.948,H,2019-04-28 23:18
2019-04-29,05:30,0.587,L,2019-04-29 05:30
2019-04-29,11:36,2.939,H,2019-04-29 11:36
2019-04-29,17:54,0.308,L,2019-04-29 17:54
2019-04-30,00:12,2.89,H,2019-04-30 00:12
2019-04-30,06:18,0.475,L,2019-04-30 06:18
2019-04-30,12:42,3.038,H,2019-04-30 12:42
2019-04-30,18:54,0.299,L,2019-04-30 18:54
2019-05-01,01:00,3.01,H,2019-05-01 01:00
2019-05-01,07:12,0.315,L,2019-05-01 07:12
2019-05-01,13:18,3.01,H,2019-05-01 13:18
2019-05-01,19:30,0.255,L,2019-05-01 19:30
2019-05-02,01:48,3.117,H,2019-05-02 01:48
2019-05-02,08:00,0.273,L,2019-05-02 08:00
2019-05-02,14:06,3.147,H,2019-05-02 14:06
2019-05-02,20:06,0.308,L,2019-05-02 20:06
2019-05-03,02:18,3.282,H,2019-05-03 02:18
2019-05-03,08:30,0.205,L,2019-05-03 08:30
2019-05-03,14:36,3.21,H,2019-05-03 14:36
2019-05-03,20:48,0.231,L,2019-05-03 20:48
2019-05-04,03:00,3.484,H,2019-05-04 03:00
2019-05-04,09:06,0.124,L,2019-05-04 09:06
2019-05-04,15:18,3.402,H,2019-05-04 15:18
2019-05-04,21:24,0.265,L,2019-05-04 21:24
2019-05-05,03:30,3.641,H,2019-05-05 03:30
2019-05-05,09:48,0.024,L,2019-05-05 09:48
2019-05-05,15:54,3.445,H,2019-05-05 15:54
2019-05-05,22:00,0.258,L,2019-05-05 22:00
2019-05-06,04:00,3.724,H,2019-05-06 04:00
2019-05-06,10:24,-0.091,L,2019-05-06 10:24
2019-05-06,16:42,3.462,H,2019-05-06 16:42
2019-05-06,22:36,0.319,L,2019-05-06 22:36
2019-05-07,04:42,3.755,H,2019-05-07 04:42
2019-05-07,11:06,-0.193,L,2019-05-07 11:06
2019-05-07,17:18,3.42,H,2019-05-07 17:18
2019-05-07,23:18,0.229,L,2019-05-07 23:18
2019-05-08,05:24,3.724,H,2019-05-08 05:24
2019-05-08,11:54,-0.252,L,2019-05-08 11:54
2019-05-08,18:06,3.334,H,2019-05-08 18:06
2019-05-09,00:12,0.228,L,2019-05-09 00:12
2019-05-09,06:12,3.591,H,2019-05-09 06:12
2019-05-09,12:42,-0.233,L,2019-05-09 12:42
2019-05-09,18:48,3.207,H,2019-05-09 18:48
2019-05-10,00:54,0.214,L,2019-05-10 00:54
2019-05-10,07:12,3.621,H,2019-05-10 07:12
2019-05-10,13:30,-0.074,L,2019-05-10 13:30
2019-05-10,19:54,3.273,H,2019-05-10 19:54
2019-05-11,01:54,0.396,L,2019-05-11 01:54
2019-05-11,08:06,3.611,H,2019-05-11 08:06
2019-05-11,14:30,-0.012,L,2019-05-11 14:30
2019-05-11,20:48,3.305,H,2019-05-11 20:48
2019-05-12,02:48,0.302,L,2019-05-12 02:48
2019-05-12,09:06,3.531,H,2019-05-12 09:06
2019-05-12,15:36,0.055,L,2019-05-12 15:36
2019-05-12,21:54,3.397,H,2019-05-12 21:54
2019-05-13,04:00,0.37,L,2019-05-13 04:00
2019-05-13,10:24,3.596,H,2019-05-13 10:24
2019-05-13,16:30,0.093,L,2019-05-13 16:30
2019-05-13,23:00,3.562,H,2019-05-13 23:00
2019-05-14,05:06,0.417,L,2019-05-14 05:06
2019-05-14,11:24,3.685,H,2019-05-14 11:24
2019-05-14,17:36,0.241,L,2019-05-14 17:36
2019-05-14,23:54,3.758,H,2019-05-14 23:54
2019-05-15,06:12,0.338,L,2019-05-15 06:12
2019-05-15,12:24,3.74,H,2019-05-15 12:24
2019-05-15,18:42,0.095,L,2019-05-15 18:42
2019-05-16,00:54,3.837,H,2019-05-16 00:54
2019-05-16,07:12,0.025,L,2019-05-16 07:12
2019-05-16,13:24,3.73,H,2019-05-16 13:24
2019-05-16,19:36,0.004,L,2019-05-16 19:36
2019-05-17,01:48,3.91,H,2019-05-17 01:48
2019-05-17,08:06,-0.095,L,2019-05-17 08:06
2019-05-17,14:24,3.789,H,2019-05-17 14:24
2019-05-17,20:24,0.081,L,2019-05-17 20:24
2019-05-18,02:42,4.002,H,2019-05-18 02:42
2019-05-18,09:00,-0.2,L,2019-05-18 09:00
2019-05-18,15:06,3.664,H,2019-05-18 15:06
2019-05-18,21:18,0.047,L,2019-05-18 21:18
2019-05-19,03:24,3.931,H,2019-05-19 03:24
2019-05-19,09:48,-0.312,L,2019-05-19 09:48
2019-05-19,16:06,3.62,H,2019-05-19 16:06
2019-05-19,22:00,0.127,L,2019-05-19 22:00
2019-05-20,04:06,3.874,H,2019-05-20 04:06
2019-05-20,10:36,-0.216,L,2019-05-20 10:36
2019-05-20,16:48,3.583,H,2019-05-20 16:48
2019-05-20,22:48,0.307,L,2019-05-20 22:48
2019-05-21,05:06,3.911,H,2019-05-21 05:06
2019-05-21,11:24,-0.069,L,2019-05-21 11:24
2019-05-21,17:30,3.504,H,2019-05-21 17:30
2019-05-21,23:36,0.395,L,2019-05-21 23:36
2019-05-22,05:48,3.643,H,2019-05-22 05:48
2019-05-22,12:06,-0.101,L,2019-05-22 12:06
2019-05-22,18:24,3.254,H,2019-05-22 18:24
2019-05-23,00:24,0.479,L,2019-05-23 00:24
2019-05-23,06:30,3.56,H,2019-05-23 06:30
2019-05-23,13:00,0.022,L,2019-05-23 13:00
2019-05-23,19:18,3.099,H,2019-05-23 19:18
2019-05-24,01:06,0.556,L,2019-05-24 01:06
2019-05-24,07:24,3.566,H,2019-05-24 07:24
2019-05-24,13:54,0.35,L,2019-05-24 13:54
2019-05-24,20:00,3.135,H,2019-05-24 20:00
2019-05-25,01:48,0.744,L,2019-05-25 01:48
2019-05-25,08:06,3.397,H,2019-05-25 08:06
2019-05-25,14:36,0.263,L,2019-05-25 14:36
2019-05-25,20:54,3.095,H,2019-05-25 20:54
2019-05-26,02:48,0.696,L,2019-05-26 02:48
2019-05-26,09:06,3.222,H,2019-05-26 09:06
2019-05-26,15:36,0.522,L,2019-05-26 15:36
2019-05-26,21:42,3.113,H,2019-05-26 21:42
2019-05-27,03:42,0.804,L,2019-05-27 03:42
2019-05-27,09:54,3.182,H,2019-05-27 09:54
2019-05-27,16:12,0.519,L,2019-05-27 16:12
2019-05-27,22:36,3.124,H,2019-05-27 22:36
2019-05-28,04:48,0.718,L,2019-05-28 04:48
2019-05-28,10:54,3.066,H,2019-05-28 10:54
2019-05-28,17:06,0.551,L,2019-05-28 17:06
2019-05-28,23:24,3.149,H,2019-05-28 23:24
2019-05-29,05:36,0.701,L,2019-05-29 05:36
2019-05-29,11:48,3.184,H,2019-05-29 11:48
2019-05-29,17:54,0.581,L,2019-05-29 17:54
2019-05-30,00:18,3.317,H,2019-05-30 00:18
2019-05-30,06:36,0.635,L,2019-05-30 06:36
2019-05-30,12:36,3.197,H,2019-05-30 12:36
2019-05-30,18:30,0.584,L,2019-05-30 18:30
2019-05-31,00:54,3.422,H,2019-05-31 00:54
2019-05-31,07:18,0.511,L,2019-05-31 07:18
2019-05-31,13:12,3.261,H,2019-05-31 13:12
2019-05-31,19:24,0.519,L,2019-05-31 19:24
2019-06-01,01:36,3.531,H,2019-06-01 01:36
2019-06-01,07:48,0.289,L,2019-06-01 07:48
2019-06-01,14:06,3.255,H,2019-06-01 14:06
2019-06-01,20:06,0.422,L,2019-06-01 20:06
2019-06-02,02:12,3.614,H,2019-06-02 02:12
2019-06-02,08:42,0.139,L,2019-06-02 08:42
2019-06-02,14:48,3.418,H,2019-06-02 14:48
2019-06-02,20:48,0.449,L,2019-06-02 20:48
2019-06-03,02:54,3.858,H,2019-06-03 02:54
2019-06-03,09:24,0.052,L,2019-06-03 09:24
2019-06-03,15:36,3.489,H,2019-06-03 15:36
2019-06-03,21:30,0.357,L,2019-06-03 21:30
2019-06-04,03:36,3.892,H,2019-06-04 03:36
2019-06-04,10:00,-0.146,L,2019-06-04 10:00
2019-06-04,16:12,3.459,H,2019-06-04 16:12
2019-06-04,22:12,0.232,L,2019-06-04 22:12
2019-06-05,04:24,3.902,H,2019-06-05 04:24
2019-06-05,10:48,-0.165,L,2019-06-05 10:48
2019-06-05,17:06,3.492,H,2019-06-05 17:06
2019-06-05,23:00,0.213,L,2019-06-05 23:00
2019-06-06,05:12,3.925,H,2019-06-06 05:12
2019-06-06,11:30,-0.121,L,2019-06-06 11:30
2019-06-06,17:48,3.509,H,2019-06-06 17:48
2019-06-06,23:54,0.284,L,2019-06-06 23:54
2019-06-07,06:00,3.884,H,2019-06-07 06:00
2019-06-07,12:24,-0.243,L,2019-06-07 12:24
2019-06-07,18:42,3.486,H,2019-06-07 18:42
2019-06-08,00:48,0.286,L,2019-06-08 00:48
2019-06-08,06:54,3.727,H,2019-06-08 06:54
2019-06-08,13:24,-0.224,L,2019-06-08 13:24
2019-06-08,19:42,3.391,H,2019-06-08 19:42
2019-06-09,01:42,0.207,L,2019-06-09 01:42
2019-06-09,08:00,3.599,H,2019-06-09 08:00
2019-06-09,14:18,-0.204,L,2019-06-09 14:18
2019-06-09,20:36,3.35,H,2019-06-09 20:36
2019-06-10,02:42,0.179,L,2019-06-10 02:42
2019-06-10,08:54,3.514,H,2019-06-10 08:54
2019-06-10,15:18,-0.117,L,2019-06-10 15:18
2019-06-10,21:42,3.434,H,2019-06-10 21:42
2019-06-11,03:54,0.22,L,2019-06-11 03:54
2019-06-11,10:00,3.515,H,2019-06-11 10:00
2019-06-11,16:18,0.129,L,2019-06-11 16:18
2019-06-11,22:42,3.627,H,2019-06-11 22:42
2019-06-12,04:54,0.136,L,2019-06-12 04:54
2019-06-12,11:06,3.422,H,2019-06-12 11:06
2019-06-12,17:24,0,L,2019-06-12 17:24
2019-06-12,23:42,3.589,H,2019-06-12 23:42
2019-06-13,06:00,0.042,L,2019-06-13 06:00
2019-06-13,12:12,3.398,H,2019-06-13 12:12
2019-06-13,18:18,0.078,L,2019-06-13 18:18
2019-06-14,00:36,3.799,H,2019-06-14 00:36
2019-06-14,07:00,0.069,L,2019-06-14 07:00
2019-06-14,13:12,3.499,H,2019-06-14 13:12
2019-06-14,19:12,0.203,L,2019-06-14 19:12
2019-06-15,01:30,3.805,H,2019-06-15 01:30
2019-06-15,08:00,-0.087,L,2019-06-15 08:00
2019-06-15,14:06,3.422,H,2019-06-15 14:06
2019-06-15,20:06,0.181,L,2019-06-15 20:06
2019-06-16,02:18,3.83,H,2019-06-16 02:18
2019-06-16,08:42,-0.101,L,2019-06-16 08:42
2019-06-16,14:54,3.415,H,2019-06-16 14:54
2019-06-16,21:00,0.222,L,2019-06-16 21:00
2019-06-17,03:12,3.812,H,2019-06-17 03:12
2019-06-17,09:36,-0.13,L,2019-06-17 09:36
2019-06-17,15:42,3.41,H,2019-06-17 15:42
2019-06-17,21:42,0.308,L,2019-06-17 21:42
2019-06-18,03:54,3.724,H,2019-06-18 03:54
2019-06-18,10:18,-0.151,L,2019-06-18 10:18
2019-06-18,16:36,3.362,H,2019-06-18 16:36
2019-06-18,22:30,0.341,L,2019-06-18 22:30
2019-06-19,04:36,3.696,H,2019-06-19 04:36
2019-06-19,11:06,-0.028,L,2019-06-19 11:06
2019-06-19,17:12,3.349,H,2019-06-19 17:12
2019-06-19,23:12,0.456,L,2019-06-19 23:12
2019-06-20,05:24,3.675,H,2019-06-20 05:24
2019-06-20,11:48,0.105,L,2019-06-20 11:48
2019-06-20,18:00,3.328,H,2019-06-20 18:00
2019-06-20,23:54,0.613,L,2019-06-20 23:54
2019-06-21,06:00,3.68,H,2019-06-21 06:00
2019-06-21,12:30,0.323,L,2019-06-21 12:30
2019-06-21,18:42,3.37,H,2019-06-21 18:42
2019-06-22,00:48,0.675,L,2019-06-22 00:48
2019-06-22,06:48,3.532,H,2019-06-22 06:48
2019-06-22,13:18,0.333,L,2019-06-22 13:18
2019-06-22,19:24,3.266,H,2019-06-22 19:24
2019-06-23,01:36,0.692,L,2019-06-23 01:36
2019-06-23,07:30,3.378,H,2019-06-23 07:30
2019-06-23,14:00,0.365,L,2019-06-23 14:00
2019-06-23,20:18,3.208,H,2019-06-23 20:18
2019-06-24,02:24,0.729,L,2019-06-24 02:24
2019-06-24,08:30,3.249,H,2019-06-24 08:30
2019-06-24,14:48,0.507,L,2019-06-24 14:48
2019-06-24,21:00,3.183,H,2019-06-24 21:00
2019-06-25,03:06,0.75,L,2019-06-25 03:06
2019-06-25,09:18,3.142,H,2019-06-25 09:18
2019-06-25,15:30,0.509,L,2019-06-25 15:30
2019-06-25,21:42,3.143,H,2019-06-25 21:42
2019-06-26,04:06,0.664,L,2019-06-26 04:06
2019-06-26,10:06,3.112,H,2019-06-26 10:06
2019-06-26,16:18,0.569,L,2019-06-26 16:18
2019-06-26,22:36,3.203,H,2019-06-26 22:36
2019-06-27,04:54,0.613,L,2019-06-27 04:54
2019-06-27,10:54,3.037,H,2019-06-27 10:54
2019-06-27,17:06,0.546,L,2019-06-27 17:06
2019-06-27,23:18,3.232,H,2019-06-27 23:18
2019-06-28,05:42,0.46,L,2019-06-28 05:42
2019-06-28,11:48,3.045,H,2019-06-28 11:48
2019-06-28,17:54,0.484,L,2019-06-28 17:54
2019-06-29,00:06,3.363,H,2019-06-29 00:06
2019-06-29,06:36,0.367,L,2019-06-29 06:36
2019-06-29,12:36,3.135,H,2019-06-29 12:36
2019-06-29,18:42,0.525,L,2019-06-29 18:42
2019-06-30,00:54,3.545,H,2019-06-30 00:54
2019-06-30,07:24,0.302,L,2019-06-30 07:24
2019-06-30,13:30,3.302,H,2019-06-30 13:30
2019-06-30,19:30,0.541,L,2019-06-30 19:30
2019-07-01,01:42,3.761,H,2019-07-01 01:42
2019-07-01,08:12,0.145,L,2019-07-01 08:12
2019-07-01,14:24,3.366,H,2019-07-01 14:24
2019-07-01,20:06,0.451,L,2019-07-01 20:06
2019-07-02,02:30,3.879,H,2019-07-02 02:30
2019-07-02,09:00,-0.022,L,2019-07-02 09:00
2019-07-02,15:06,3.512,H,2019-07-02 15:06
2019-07-02,21:00,0.351,L,2019-07-02 21:00
2019-07-03,03:18,3.994,H,2019-07-03 03:18
2019-07-03,09:42,-0.129,L,2019-07-03 09:42
2019-07-03,15:54,3.583,H,2019-07-03 15:54
2019-07-03,21:54,0.244,L,2019-07-03 21:54
2019-07-04,04:06,4.057,H,2019-07-04 04:06
2019-07-04,10:36,-0.3,L,2019-07-04 10:36
2019-07-04,16:48,3.61,H,2019-07-04 16:48
2019-07-04,22:42,0.076,L,2019-07-04 22:42
2019-07-05,05:00,4.03,H,2019-07-05 05:00
2019-07-05,11:24,-0.359,L,2019-07-05 11:24
2019-07-05,17:36,3.643,H,2019-07-05 17:36
2019-07-05,23:36,0.05,L,2019-07-05 23:36
2019-07-06,05:54,3.99,H,2019-07-06 05:54
2019-07-06,12:18,-0.298,L,2019-07-06 12:18
2019-07-06,18:30,3.704,H,2019-07-06 18:30
2019-07-07,00:30,0.125,L,2019-07-07 00:30
2019-07-07,06:42,3.9,H,2019-07-07 06:42
2019-07-07,13:12,-0.248,L,2019-07-07 13:12
2019-07-07,19:24,3.689,H,2019-07-07 19:24
2019-07-08,01:30,0.166,L,2019-07-08 01:30
2019-07-08,07:48,3.777,H,2019-07-08 07:48
2019-07-08,14:06,-0.111,L,2019-07-08 14:06
2019-07-08,20:18,3.644,H,2019-07-08 20:18
2019-07-09,02:36,0.212,L,2019-07-09 02:36
2019-07-09,08:42,3.653,H,2019-07-09 08:42
2019-07-09,15:06,-0.007,L,2019-07-09 15:06
2019-07-09,21:24,3.641,H,2019-07-09 21:24
2019-07-10,03:42,0.189,L,2019-07-10 03:42
2019-07-10,09:48,3.499,H,2019-07-10 09:48
2019-07-10,16:00,0.092,L,2019-07-10 16:00
2019-07-10,22:18,3.615,H,2019-07-10 22:18
2019-07-11,04:42,0.123,L,2019-07-11 04:42
2019-07-11,10:48,3.39,H,2019-07-11 10:48
2019-07-11,17:00,0.216,L,2019-07-11 17:00
2019-07-11,23:24,3.655,H,2019-07-11 23:24
2019-07-12,05:42,0.175,L,2019-07-12 05:42
2019-07-12,11:54,3.405,H,2019-07-12 11:54
2019-07-12,18:00,0.377,L,2019-07-12 18:00
2019-07-13,00:24,3.782,H,2019-07-13 00:24
2019-07-13,06:42,0.179,L,2019-07-13 06:42
2019-07-13,12:54,3.371,H,2019-07-13 12:54
2019-07-13,19:00,0.383,L,2019-07-13 19:00
2019-07-14,01:18,3.723,H,2019-07-14 01:18
2019-07-14,07:36,0.073,L,2019-07-14 07:36
2019-07-14,13:54,3.344,H,2019-07-14 13:54
2019-07-14,20:00,0.422,L,2019-07-14 20:00
2019-07-15,02:06,3.692,H,2019-07-15 02:06
2019-07-15,08:36,-0.003,L,2019-07-15 08:36
2019-07-15,14:48,3.301,H,2019-07-15 14:48
2019-07-15,20:42,0.401,L,2019-07-15 20:42
2019-07-16,02:54,3.66,H,2019-07-16 02:54
2019-07-16,09:24,-0.014,L,2019-07-16 09:24
2019-07-16,15:30,3.261,H,2019-07-16 15:30
2019-07-16,21:30,0.391,L,2019-07-16 21:30
2019-07-17,03:42,3.674,H,2019-07-17 03:42
2019-07-17,10:06,0.058,L,2019-07-17 10:06
2019-07-17,16:12,3.309,H,2019-07-17 16:12
2019-07-17,22:12,0.449,L,2019-07-17 22:12
2019-07-18,04:24,3.626,H,2019-07-18 04:24
2019-07-18,10:48,0.028,L,2019-07-18 10:48
2019-07-18,17:00,3.226,H,2019-07-18 17:00
2019-07-18,22:48,0.502,L,2019-07-18 22:48
2019-07-19,05:00,3.581,H,2019-07-19 05:00
2019-07-19,11:30,0.107,L,2019-07-19 11:30
2019-07-19,17:36,3.282,H,2019-07-19 17:36
2019-07-19,23:36,0.56,L,2019-07-19 23:36
2019-07-20,05:42,3.576,H,2019-07-20 05:42
2019-07-20,12:00,0.22,L,2019-07-20 12:00
2019-07-20,18:12,3.252,H,2019-07-20 18:12
2019-07-21,00:12,0.584,L,2019-07-21 00:12
2019-07-21,06:18,3.497,H,2019-07-21 06:18
2019-07-21,12:42,0.361,L,2019-07-21 12:42
2019-07-21,18:42,3.302,H,2019-07-21 18:42
2019-07-22,01:06,0.619,L,2019-07-22 01:06
2019-07-22,07:06,3.372,H,2019-07-22 07:06
2019-07-22,13:24,0.402,L,2019-07-22 13:24
2019-07-22,19:30,3.214,H,2019-07-22 19:30
2019-07-23,01:36,0.615,L,2019-07-23 01:36
2019-07-23,07:48,3.263,H,2019-07-23 07:48
2019-07-23,14:06,0.44,L,2019-07-23 14:06
2019-07-23,20:06,3.278,H,2019-07-23 20:06
2019-07-24,02:36,0.607,L,2019-07-24 02:36
2019-07-24,08:36,3.179,H,2019-07-24 08:36
2019-07-24,14:48,0.476,L,2019-07-24 14:48
2019-07-24,21:00,3.216,H,2019-07-24 21:00
2019-07-25,03:18,0.59,L,2019-07-25 03:18
2019-07-25,09:12,3.055,H,2019-07-25 09:12
2019-07-25,15:30,0.513,L,2019-07-25 15:30
2019-07-25,21:42,3.207,H,2019-07-25 21:42
2019-07-26,04:12,0.532,L,2019-07-26 04:12
2019-07-26,10:06,2.967,H,2019-07-26 10:06
2019-07-26,16:18,0.499,L,2019-07-26 16:18
2019-07-26,22:36,3.21,H,2019-07-26 22:36
2019-07-27,05:00,0.393,L,2019-07-27 05:00
2019-07-27,11:06,2.949,H,2019-07-27 11:06
2019-07-27,17:06,0.486,L,2019-07-27 17:06
2019-07-27,23:24,3.328,H,2019-07-27 23:24
2019-07-28,05:54,0.303,L,2019-07-28 05:54
2019-07-28,12:00,3.053,H,2019-07-28 12:00
2019-07-28,18:00,0.492,L,2019-07-28 18:00
2019-07-29,00:18,3.56,H,2019-07-29 00:18
2019-07-29,06:48,0.207,L,2019-07-29 06:48
2019-07-29,12:54,3.205,H,2019-07-29 12:54
2019-07-29,18:54,0.416,L,2019-07-29 18:54
2019-07-30,01:12,3.724,H,2019-07-30 01:12
2019-07-30,07:42,-0.017,L,2019-07-30 07:42
2019-07-30,13:48,3.319,H,2019-07-30 13:48
2019-07-30,19:48,0.272,L,2019-07-30 19:48
2019-07-31,02:06,3.878,H,2019-07-31 02:06
2019-07-31,08:30,-0.155,L,2019-07-31 08:30
2019-07-31,14:42,3.485,H,2019-07-31 14:42
2019-07-31,20:42,0.116,L,2019-07-31 20:42
2019-08-01,03:00,3.993,H,2019-08-01 03:00
2019-08-01,09:24,-0.331,L,2019-08-01 09:24
2019-08-01,15:36,3.584,H,2019-08-01 15:36
2019-08-01,21:30,-0.014,L,2019-08-01 21:30
2019-08-02,03:48,4.077,H,2019-08-02 03:48
2019-08-02,10:24,-0.45,L,2019-08-02 10:24
2019-08-02,16:24,3.705,H,2019-08-02 16:24
2019-08-02,22:24,-0.11,L,2019-08-02 22:24
2019-08-03,04:42,4.062,H,2019-08-03 04:42
2019-08-03,11:06,-0.439,L,2019-08-03 11:06
2019-08-03,17:18,3.788,H,2019-08-03 17:18
2019-08-03,23:30,-0.065,L,2019-08-03 23:30
2019-08-04,05:36,4.049,H,2019-08-04 05:36
2019-08-04,12:00,-0.346,L,2019-08-04 12:00
2019-08-04,18:12,3.815,H,2019-08-04 18:12
2019-08-05,00:24,-0.082,L,2019-08-05 00:24
2019-08-05,06:30,3.878,H,2019-08-05 06:30
2019-08-05,12:48,-0.248,L,2019-08-05 12:48
2019-08-05,19:06,3.763,H,2019-08-05 19:06
2019-08-06,01:18,-0.017,L,2019-08-06 01:18
2019-08-06,07:30,3.689,H,2019-08-06 07:30
2019-08-06,13:48,-0.08,L,2019-08-06 13:48
2019-08-06,20:00,3.715,H,2019-08-06 20:00
2019-08-07,02:12,0.068,L,2019-08-07 02:12
2019-08-07,08:30,3.579,H,2019-08-07 08:30
2019-08-07,14:42,0.143,L,2019-08-07 14:42
2019-08-07,21:00,3.708,H,2019-08-07 21:00
2019-08-08,03:18,0.228,L,2019-08-08 03:18
2019-08-08,09:30,3.474,H,2019-08-08 09:30
2019-08-08,15:36,0.354,L,2019-08-08 15:36
2019-08-08,22:00,3.724,H,2019-08-08 22:00
2019-08-09,04:18,0.297,L,2019-08-09 04:18
2019-08-09,10:36,3.386,H,2019-08-09 10:36
2019-08-09,16:36,0.461,L,2019-08-09 16:36
2019-08-09,23:00,3.66,H,2019-08-09 23:00
2019-08-10,05:18,0.303,L,2019-08-10 05:18
2019-08-10,11:36,3.318,H,2019-08-10 11:36
2019-08-10,17:42,0.54,L,2019-08-10 17:42
2019-08-11,00:00,3.607,H,2019-08-11 00:00
2019-08-11,06:24,0.234,L,2019-08-11 06:24
2019-08-11,12:42,3.195,H,2019-08-11 12:42
2019-08-11,18:42,0.503,L,2019-08-11 18:42
2019-08-12,01:00,3.514,H,2019-08-12 01:00
2019-08-12,07:24,0.16,L,2019-08-12 07:24
2019-08-12,13:42,3.133,H,2019-08-12 13:42
2019-08-12,19:36,0.505,L,2019-08-12 19:36
2019-08-13,01:54,3.574,H,2019-08-13 01:54
2019-08-13,08:18,0.19,L,2019-08-13 08:18
2019-08-13,14:30,3.195,H,2019-08-13 14:30
2019-08-13,20:24,0.501,L,2019-08-13 20:24
2019-08-14,02:36,3.556,H,2019-08-14 02:36
2019-08-14,09:06,0.143,L,2019-08-14 09:06
2019-08-14,15:12,3.228,H,2019-08-14 15:12
2019-08-14,21:06,0.533,L,2019-08-14 21:06
2019-08-15,03:18,3.57,H,2019-08-15 03:18
2019-08-15,09:42,0.143,L,2019-08-15 09:42
2019-08-15,15:54,3.239,H,2019-08-15 15:54
2019-08-15,21:54,0.484,L,2019-08-15 21:54
2019-08-16,04:00,3.531,H,2019-08-16 04:00
2019-08-16,10:18,0.126,L,2019-08-16 10:18
2019-08-16,16:24,3.246,H,2019-08-16 16:24
2019-08-16,22:24,0.445,L,2019-08-16 22:24
2019-08-17,04:42,3.481,H,2019-08-17 04:42
2019-08-17,10:54,0.157,L,2019-08-17 10:54
2019-08-17,17:06,3.247,H,2019-08-17 17:06
2019-08-17,23:06,0.379,L,2019-08-17 23:06
2019-08-18,05:18,3.44,H,2019-08-18 05:18
2019-08-18,11:30,0.209,L,2019-08-18 11:30
2019-08-18,17:42,3.244,H,2019-08-18 17:42
2019-08-18,23:48,0.445,L,2019-08-18 23:48
2019-08-19,05:54,3.366,H,2019-08-19 05:54
2019-08-19,12:00,0.292,L,2019-08-19 12:00
2019-08-19,18:12,3.29,H,2019-08-19 18:12
2019-08-20,00:24,0.492,L,2019-08-20 00:24
2019-08-20,06:30,3.299,H,2019-08-20 06:30
2019-08-20,12:48,0.313,L,2019-08-20 12:48
2019-08-20,18:48,3.209,H,2019-08-20 18:48
2019-08-21,01:00,0.443,L,2019-08-21 01:00
2019-08-21,07:12,3.166,H,2019-08-21 07:12
2019-08-21,13:12,0.455,L,2019-08-21 13:12
